segment_id,latitude,longitude,elevation_m,road_length_m,distance_to_water_body_m,road_age_years,pavement_thickness_cm,surface_crack_density_pct,pavement_condition_index,rut_depth_mm,surface_deformation_mm,avg_daily_traffic,heavy_vehicle_pct,traffic_load_index,avg_vehicle_speed_kmh,soil_moisture_pct,soil_density_g_cm3,soil_bearing_capacity_kpa,groundwater_depth_m,soil_porosity_pct,soil_settlement_mm,void_ratio,annual_rainfall_mm,max_daily_rainfall_mm,flood_frequency_per_year,temperature_variation_c,drainage_efficiency,waterlogging_duration_hr,underground_pipe_density,pipe_age_years,pipe_leakage_index,distance_to_pipeline_m,utility_excavation_count,sewer_condition_index,historical_collapse_count,distance_to_previous_collapse_m,nearby_construction_intensity,building_density_per_km2,land_subsidence_rate_mm_year,spatial_vulnerability_index,collapse_risk_level
URC_12035,13.1946,80.0819,10.3919,603.2032,758.1254,51,20.5049,38.1131,53.0264,24.6267,58.7525,79377,13.4731,0.5608,40.8009,55.0012,1.2305,322.0835,6.739,44.5966,70.9256,0.6876,1324.9796,123.5888,6,18.3243,0.4178,25.8527,0.2302,26,0.2469,20.3975,3,86.0257,2,291.6495,0.2481,13879,14.5411,0.4128,High
URC_12036,13.0446,80.1967,47.9116,1865.6908,463.1042,32,26.5477,25.828,58.8834,16.5041,35.9909,51614,21.939,0.4727,47.3436,39.6926,2.0979,417.8055,13.9969,42.7992,45.2366,0.7144,1132.0569,99.7663,3,12.6398,0.6789,19.4872,0.1831,76,0.8726,44.4849,3,20.8517,8,34.3463,0.3232,17783,22.8753,0.5829,High
URC_12037,12.9072,80.1828,27.5848,1665.3218,161.6825,32,36.6435,28.3892,65.9896,20.6953,47.1135,39572,20.2608,0.4325,71.2539,9.0724,1.7946,451.2323,17.9946,34.4984,0.0,0.5867,2128.7213,218.8785,7,29.1086,0.95,23.1929,0.4849,13,0.1065,8.6942,5,79.1637,3,27.2024,0.2409,3728,0.4305,0.2739,Low
URC_12038,13.183,80.1148,21.5312,1631.9803,2060.2244,43,23.5799,22.653,45.7614,20.0908,40.3428,37498,34.4924,0.5623,52.2896,33.5534,1.1477,373.5448,14.9086,40.3322,73.3743,0.627,1437.8611,142.7607,9,22.9952,0.3943,44.2402,0.6854,63,0.8638,51.3634,12,28.4394,5,70.3444,0.1946,17728,20.0724,0.5069,Critical
URC_12039,13.0507,80.1401,29.6504,59.1847,430.8323,32,42.2222,28.2696,52.0806,22.5734,52.1549,59804,2.3532,0.41,59.0342,27.5679,2.3315,386.2171,19.6127,28.9681,31.3512,0.4136,2062.4227,209.4314,9,12.0301,0.6804,23.3874,0.0661,44,0.5335,17.9824,3,49.3471,5,26.0288,0.9703,11631,16.1601,0.5867,Moderate
URC_12040,12.8931,80.3401,17.3638,1387.506,537.8909,1,30.0688,7.0586,100.0,1.955,16.4129,50061,18.6261,0.4169,52.0961,6.3946,1.938,481.2503,22.853,29.0809,1.2083,0.5264,2051.3372,177.6657,9,9.4004,0.4487,43.2648,0.4491,27,0.3425,44.0511,2,71.6664,1,1022.661,0.0995,2228,0.0,0.174,Low
URC_12041,13.0806,80.1366,1.0,499.0337,297.2656,41,30.5422,27.9699,39.6492,30.5772,57.2219,45369,14.2554,0.4239,68.1972,13.8209,1.2242,318.2945,20.7439,39.9956,34.4595,0.8283,200.0,61.7659,5,32.5877,0.1504,47.0425,0.2236,58,0.6141,19.8013,6,38.7973,1,2240.7011,0.2412,11642,18.1825,0.3327,High
URC_12042,12.961,80.114,31.8616,1937.1013,811.5387,11,30.03,12.3969,77.886,8.0324,17.6356,30152,31.5042,0.4426,63.2804,45.2411,1.8007,332.8904,4.6188,43.684,63.5401,0.867,1753.5791,161.9197,5,21.7808,0.8244,13.1129,0.463,49,0.6752,6.2793,9,45.6064,4,75.0431,0.4154,11525,20.5607,0.4783,High
URC_12043,13.18,80.2109,41.1097,1084.9652,168.212,12,24.5267,20.2033,94.0222,14.1412,27.7975,63694,31.5176,0.6936,36.2082,34.2143,2.0298,404.751,17.9905,34.5075,53.8938,0.48,1204.3968,121.6205,4,6.9768,0.597,15.0643,0.4183,71,0.8999,46.1953,5,20.4016,2,86.9377,0.1448,8508,13.1181,0.3389,High
URC_12044,13.004,80.2513,31.6831,1151.1709,767.7503,21,46.87,20.6289,83.8922,19.7901,41.2396,58116,32.4993,0.6898,52.7539,24.5077,2.1247,457.7798,14.3907,29.4099,32.441,0.6381,1204.2212,169.4125,4,44.2999,0.994,13.1709,0.7425,28,0.42,22.3388,4,80.5146,4,15.5807,0.269,9795,12.808,0.4025,Low
URC_12045,13.1269,80.2675,24.9151,745.1415,796.4008,21,35.0971,8.5564,73.7683,11.0265,20.6932,98847,27.5738,0.8377,49.1031,55.9744,2.3818,322.127,11.4949,23.4327,81.9532,0.4391,1100.0797,171.9765,7,5.3949,0.3303,39.8079,0.3677,15,0.2781,12.8127,4,85.7635,2,1292.7989,0.5576,16352,21.8923,0.4988,High
URC_12046,12.843,80.2763,25.1593,1096.6247,1615.4728,10,48.9506,0.0,95.1339,2.2842,0.8694,48797,25.2046,0.4659,69.4155,14.6521,2.2197,500.0,18.7424,27.1156,12.5603,0.5639,2053.3875,216.5249,6,5.2811,0.5612,29.5466,0.5825,74,0.9657,0.6738,8,30.9271,4,262.1598,0.2071,3580,11.8213,0.3166,Low
URC_12047,12.9782,80.061,27.0674,1511.9875,1314.6569,9,29.418,8.7901,86.0336,8.9247,25.0247,3431,22.6195,0.1926,93.9497,16.3621,2.2723,455.2963,24.0697,20.0,24.243,0.2728,1858.2635,216.621,6,6.048,0.841,11.5307,0.192,72,0.7788,38.6743,2,28.8516,4,79.3918,0.3068,6871,16.0263,0.3918,Low
URC_12048,13.2425,80.1681,26.6999,1145.7443,1640.4504,12,24.3965,9.76,70.2997,13.507,15.0195,38711,22.4045,0.4438,72.5707,25.513,2.1931,453.0603,19.6361,29.4022,34.672,0.342,1665.7908,150.9151,7,25.4462,0.4191,34.7518,0.5273,25,0.2858,21.3841,8,84.2249,3,558.1409,0.2196,18543,12.6128,0.4505,Low
URC_12049,13.1638,80.2822,24.2716,1300.4626,621.2886,32,28.2035,29.6548,63.305,13.2165,42.8792,90354,2.0707,0.5087,22.8164,41.2147,1.5451,399.2538,16.0036,39.8534,53.5238,0.8608,1054.8522,124.0798,5,3.2322,0.7429,14.6791,0.1688,10,0.1121,0.6072,1,88.1843,3,74.6668,0.3922,5086,9.4418,0.3523,Moderate
URC_12050,12.872,80.3215,25.3041,971.3128,1757.6506,21,40.9328,9.1869,81.7842,12.9669,42.3217,9767,15.6267,0.2239,76.7559,28.7175,1.45,384.326,17.5893,41.3442,23.6666,0.7607,1665.794,199.6133,4,30.372,0.6641,25.2584,0.3264,44,0.581,39.8469,6,55.7044,4,149.9506,0.3038,9998,6.5304,0.3824,Low
URC_12051,12.925,80.2307,43.6602,1446.9794,1191.0528,18,25.0027,13.4103,98.2495,9.0052,22.473,92092,28.6203,0.9302,37.4529,55.8935,2.2659,307.1084,6.5978,23.112,81.5028,0.3356,1155.9526,153.0391,4,10.1471,0.6578,23.9106,0.6141,16,0.3052,3.7455,8,74.1194,3,44.8063,0.3179,15949,17.5882,0.4796,Moderate
URC_12052,12.9484,80.0657,30.6673,1804.1401,286.8674,50,26.0413,18.3728,51.9953,24.419,53.0116,93477,8.4901,0.5672,25.4381,21.6112,1.907,463.3961,18.1802,33.9655,28.8206,0.5607,1895.8632,231.1174,5,38.6449,0.5458,24.1441,0.1883,13,0.0696,48.5902,3,92.2288,1,340.4916,0.6432,12175,0.0,0.4027,Moderate
URC_12053,13.0927,80.169,26.2618,149.5498,1104.6891,41,21.1733,35.3875,56.4489,20.725,51.4335,54311,36.6884,0.7527,62.8099,15.3514,2.0133,472.7828,18.9777,31.5393,32.6283,0.5113,518.3796,48.1101,5,4.2525,0.3711,35.7312,0.4518,76,1.0,61.0184,3,13.9897,7,274.7212,0.6107,18341,19.2941,0.612,Critical
URC_12054,13.1406,80.0723,32.9107,259.2282,811.2655,39,36.4203,15.3987,76.5225,16.6411,46.2127,64757,1.0499,0.3641,49.6941,40.8172,1.4588,274.3779,6.185,38.3613,81.6702,0.6396,957.7483,139.5803,5,42.9246,0.6242,18.4398,0.6834,67,0.8277,20.17,7,29.5977,5,226.8395,0.4532,9223,22.2504,0.4776,High
URC_12055,13.1373,80.2746,32.9116,1386.9378,1179.625,5,31.0279,1.9562,93.4425,14.0706,26.1852,43959,20.2476,0.4697,65.9914,58.8668,1.9923,291.9493,8.4727,29.8117,71.3024,0.4842,1531.4557,178.0053,11,39.0217,0.0988,49.0218,0.5059,62,0.8246,82.0595,6,33.933,6,30.8769,0.3691,9406,25.4535,0.4938,Critical
URC_12056,13.0294,80.0691,36.352,786.5236,1999.0618,5,30.9871,2.7209,100.0,9.2047,13.3271,80306,0.4023,0.5413,50.3151,20.1705,2.2754,411.4473,12.1743,33.283,36.2619,0.9025,1392.1537,163.8273,6,40.9975,0.726,24.9903,0.7825,27,0.2827,19.5278,7,55.4356,3,723.7536,0.4026,476,9.4365,0.2888,Low
URC_12057,13.1649,80.1057,15.9171,599.156,495.8533,44,41.959,20.9012,57.2481,18.904,43.3255,77884,11.3504,0.4264,45.8429,59.3639,1.6939,285.9254,0.5,36.3168,76.5105,0.7259,940.4371,155.9911,6,30.1277,0.2088,40.6191,0.4933,53,0.6706,20.3972,6,63.8601,7,89.9955,0.2365,13497,22.6658,0.5077,Critical
URC_12058,12.9967,80.1751,19.2337,398.2569,397.9037,7,37.1324,6.2622,79.0091,2.2417,10.9192,73720,2.9488,0.445,35.4435,25.9861,1.2075,432.7266,20.1216,40.0988,27.0691,0.8203,1723.5038,184.7498,6,41.7812,0.8833,22.9557,0.3097,59,0.6462,100.0,6,46.3461,4,588.3439,0.0716,11818,17.0125,0.3829,Low
URC_12059,12.8557,80.1888,15.2373,1166.6407,286.3241,56,36.2358,44.165,42.9114,29.2343,74.1907,99702,5.0375,0.6465,18.5067,50.3381,2.3358,254.7013,11.5714,20.2896,87.106,0.3698,1782.3485,133.4293,5,10.4719,0.7801,23.3942,0.4527,19,0.1913,48.5752,12,89.8815,0,932.9678,0.5978,14075,10.2281,0.4232,Critical
URC_12060,13.054,80.1719,34.2007,727.6882,447.2188,14,37.6625,10.4701,79.6018,5.0176,13.3277,54377,16.4202,0.487,47.3055,37.4743,1.7491,346.6722,12.3493,36.0335,37.1632,0.6978,1137.9397,145.8374,6,7.4313,0.754,26.3426,0.3128,64,0.802,4.3197,11,25.7814,3,88.897,0.1407,1885,21.5443,0.318,Low
URC_12061,13.2285,80.189,33.6145,1040.5236,666.6546,41,27.4471,16.917,63.4165,18.7192,36.0269,31651,27.1259,0.419,58.7049,5.2786,2.0768,500.0,24.4514,22.6579,7.8877,0.5537,1483.8769,194.3359,6,18.2406,0.7122,24.431,0.1953,59,0.4775,21.7708,5,41.8659,2,914.6276,0.6612,19592,20.6742,0.5584,Moderate
URC_12062,13.1568,80.264,9.7211,1919.1944,2591.3766,22,30.3215,15.6859,78.7022,12.611,36.622,93453,4.9824,0.552,33.1272,58.7431,1.8525,270.4831,9.1006,20.9633,91.0819,0.3096,1764.7856,221.6845,5,34.7127,0.4714,30.8205,0.3575,40,0.6435,41.1138,3,49.928,3,432.5582,0.3903,4254,25.8316,0.3984,High
URC_12063,13.0604,80.1608,29.6901,1528.6219,3586.0731,33,41.7863,19.3314,71.7877,17.9756,37.428,56328,8.9085,0.4101,44.9787,34.7668,2.3344,404.3539,9.3642,27.6869,40.9118,0.6827,1658.0386,201.7657,9,14.6462,0.4809,35.4276,0.8378,9,0.2059,65.8253,8,89.1292,3,39.3644,0.3795,10721,9.9095,0.4091,Moderate
URC_12064,13.0911,80.2143,41.4668,1602.1042,227.1612,35,37.1246,11.1212,59.4011,12.8853,25.1987,95650,2.1331,0.5448,22.4113,24.5449,1.2794,387.825,17.7099,47.7012,14.0422,1.0247,1092.9585,80.0935,4,20.031,0.195,41.5367,0.5861,12,0.266,100.0,5,85.6611,7,91.2666,0.2403,7026,3.7185,0.368,Moderate
URC_12065,13.2188,80.141,22.176,292.1859,751.1955,29,38.1915,37.6329,61.3517,18.5139,41.7991,5016,18.1818,0.2228,89.8119,40.4464,1.6042,302.6432,6.1474,32.8478,68.568,0.557,1237.6724,106.4886,4,33.8843,0.7714,21.8853,0.554,68,0.9336,19.239,5,30.65,3,236.6688,0.3275,13603,20.5425,0.4641,Moderate
URC_12066,12.9928,80.1561,28.7677,683.7116,581.1711,43,36.4278,29.5529,54.9022,21.4423,43.5525,44838,34.3055,0.6623,51.5157,36.7912,2.1744,430.5827,13.2851,29.5568,47.7624,0.4893,2248.5471,269.0641,12,11.9304,0.281,56.1019,0.8746,8,0.2971,9.6784,6,90.1449,4,491.7627,0.1191,16725,12.042,0.4245,Critical
URC_12067,12.9491,80.2341,33.7658,257.1592,1803.0875,15,43.6612,10.3113,76.9767,11.9231,13.1145,12922,19.0218,0.2992,73.6998,23.801,1.6776,416.0699,17.0656,34.4218,39.0624,0.8092,1464.5873,178.9187,7,20.1466,0.6173,30.8726,0.4283,25,0.4179,16.4046,8,73.8021,3,34.3995,0.4704,16041,11.2145,0.4858,Moderate
URC_12068,13.2398,80.1971,9.1533,1938.6158,723.0844,31,35.8255,25.6893,50.2005,15.2026,46.7704,22625,30.9649,0.5501,71.3716,18.9049,2.1552,393.9431,19.7051,25.2388,31.0249,0.5322,899.0558,106.369,7,22.5702,0.4481,32.238,0.6494,75,0.899,10.4418,7,25.4357,1,292.7144,0.2924,6455,14.1675,0.3334,Moderate
URC_12069,13.1885,80.2669,26.8239,1380.2658,949.0968,28,28.8414,25.9527,69.4521,10.6146,33.2813,3612,2.1271,0.0267,83.6737,8.4506,1.3744,476.8037,19.3943,37.9809,0.0,0.7248,1729.9446,210.1101,9,26.7639,0.5302,41.4401,0.5811,75,1.0,22.5123,15,12.3721,3,185.0573,0.2646,11871,2.3276,0.3629,High
URC_12070,12.9454,80.2182,40.2654,87.506,1977.131,18,32.4549,24.4247,70.5888,15.0697,50.0672,65465,21.4096,0.6863,52.8645,53.6213,2.125,279.343,11.2046,35.1501,86.5186,0.6968,1868.8181,195.6037,7,7.644,0.7271,27.5448,0.849,18,0.3592,55.7021,9,90.4386,3,592.6584,0.4158,8897,22.1796,0.4306,Critical
URC_12071,13.0087,80.2911,17.8815,977.2344,919.0576,8,33.1066,0.2336,99.3638,7.1848,21.0959,78590,14.2441,0.5661,36.699,23.1564,2.2554,420.2963,15.8851,21.1604,28.5782,0.344,2052.7329,222.7255,10,10.455,0.2971,50.1784,0.5031,74,0.7942,5.6055,8,22.6639,9,1.3707,0.1701,14953,5.4748,0.4679,Moderate
URC_12072,12.9868,80.183,34.9896,563.875,1183.9718,33,16.1137,19.9502,61.3872,12.9962,25.0442,34993,15.1762,0.39,49.0485,37.4966,1.3636,289.6937,20.2074,44.9072,54.3476,0.884,1743.5708,174.4031,6,42.1715,0.5757,29.92,0.3447,35,0.3042,60.4492,7,70.4196,4,130.8056,0.3178,5256,21.8403,0.3996,High
URC_12073,12.8671,80.1973,25.3259,1102.9198,1573.6673,45,34.9822,23.4873,54.5612,26.3755,56.5287,44524,21.845,0.5067,58.8791,39.2114,2.0464,389.7409,11.7354,31.2495,55.7198,0.5456,1702.2393,148.0565,6,6.2311,0.5238,39.1026,0.6241,56,0.6162,16.4424,5,35.4266,3,56.9953,0.6842,15651,13.6206,0.5336,High
URC_12074,13.231,80.251,16.9059,398.3825,821.1882,15,22.5772,19.0477,83.9129,7.8047,25.832,23824,20.5413,0.4339,65.2226,48.6814,1.8122,354.8535,8.6188,35.7665,79.2973,0.7711,2265.5885,227.2265,11,25.378,0.295,48.7266,0.2781,1,0.0382,15.2445,6,100.0,3,400.892,0.6598,8041,9.1181,0.4243,Moderate
URC_12075,12.9819,80.1164,23.8419,160.8682,1310.7967,7,31.1805,0.0,100.0,9.0513,11.5999,68136,28.9954,0.7398,61.2189,57.1108,2.3619,337.4368,4.3628,20.0,86.9464,0.2855,363.4413,10.0,4,18.9306,0.4947,22.8548,0.6272,9,0.3328,10.4892,5,82.8862,5,246.8179,0.273,5818,15.8967,0.3815,Moderate
URC_12076,13.1939,80.1658,18.6865,680.1962,374.6113,35,27.0202,21.8373,67.9249,15.0831,45.0841,92484,23.3879,0.6748,57.3834,40.2611,1.9168,378.3021,13.26,31.9313,73.7034,0.9353,1450.4982,195.0264,7,18.5595,0.6226,25.1349,0.3811,39,0.6812,13.5514,8,60.2333,5,175.0045,0.3505,19274,21.6842,0.5568,Critical
URC_12077,12.8852,80.2375,14.3402,626.2389,1856.7371,50,23.956,38.3076,39.2648,20.6256,56.067,57871,22.4852,0.5509,42.7492,52.6868,1.8753,259.8579,6.8378,36.4402,61.2149,0.6912,1080.2811,131.1586,6,35.2458,0.487,23.8989,0.809,75,0.8788,14.6097,11,15.2297,6,177.291,0.1737,8086,18.9048,0.4109,Critical
URC_12078,13.0465,80.0587,21.9479,1448.079,2491.4385,36,37.1748,37.341,50.3873,32.6553,81.6889,40167,6.5227,0.3316,62.6998,33.5471,1.2506,360.7267,17.8376,40.5864,53.9069,0.8301,1295.9005,131.3626,7,44.0806,0.4233,41.5485,0.6277,64,0.8193,26.4328,9,30.3185,4,2.0315,0.4272,7694,19.9271,0.442,Critical
URC_12079,12.8108,80.1811,25.8211,975.3703,475.1882,40,33.2432,33.6235,52.9752,20.3933,40.7186,98433,33.5232,0.9763,26.274,7.592,1.9825,482.7281,24.9977,31.0277,0.0,0.6584,1654.2373,244.5882,6,6.0252,0.7911,24.1553,0.9326,50,0.8002,10.092,9,53.4768,3,81.9888,0.2137,15114,15.1942,0.4397,Moderate
URC_12080,13.1439,80.2297,23.0073,618.0892,581.7357,37,59.1981,18.6825,60.0173,15.6398,26.9278,24057,35.3356,0.5501,65.1616,46.4989,1.8005,306.5463,16.5442,39.8099,86.8787,0.9145,2012.4603,189.3616,8,4.337,0.6039,37.3956,0.2477,58,0.5548,6.0123,5,46.8734,5,32.3558,0.4319,10643,23.8695,0.4998,Critical
URC_12081,13.0614,80.3402,21.8155,1162.3395,406.8743,13,39.1829,19.2638,87.5318,4.8835,14.2704,16240,18.9163,0.3186,80.8728,32.8982,1.5771,400.7076,12.1803,39.125,46.795,0.7123,1148.6004,151.0114,3,39.3709,0.8766,13.8636,0.4059,48,0.7097,82.3955,3,60.3316,5,125.2708,0.0579,14511,13.5924,0.4198,Moderate
URC_12082,13.0815,80.3131,27.712,189.0689,1488.7445,41,37.265,40.7405,47.3118,15.1574,45.6974,82898,31.8031,0.8271,46.6503,26.7166,2.0374,500.0,12.9069,27.6731,16.5623,0.5356,1743.7037,194.0452,5,33.1354,0.7602,25.6404,0.7952,59,0.852,4.261,6,43.852,4,141.85,0.5355,17241,23.6899,0.57,High
URC_12083,12.8233,80.1342,31.3769,1341.5876,1126.8662,41,33.8999,30.0508,49.2108,23.1267,51.9093,12254,36.3352,0.5331,84.1771,16.6689,1.6975,458.2541,12.7956,36.0256,30.6943,0.7257,2407.1667,291.8472,8,42.6684,0.3628,40.9388,0.4862,19,0.3365,1.2878,5,82.5616,7,24.5768,0.2031,14433,10.5342,0.4639,High
URC_12084,12.895,80.2022,11.2709,337.2143,1183.8297,11,31.7451,14.9081,96.3058,9.9837,18.2834,18612,27.3571,0.3944,82.6829,32.0259,1.5723,434.6241,17.3644,37.2705,33.0891,0.7292,1267.1874,173.2066,6,8.3305,0.8233,16.2835,0.3538,56,0.6432,7.7766,8,58.3992,5,85.6704,0.4358,3418,14.2523,0.3883,Low
URC_12085,12.8334,80.0669,21.9712,595.4138,2065.6808,51,42.9489,40.2041,51.5202,22.0956,55.7096,69407,23.0956,0.7217,48.3353,44.7228,1.2555,275.1008,11.031,44.9072,95.7331,0.7529,1243.6204,200.1915,9,44.8776,0.5638,33.8284,0.4709,15,0.2007,0.564,8,84.7221,5,15.9142,0.4931,9305,9.0757,0.44,Critical
URC_12086,12.93,80.1222,1.3175,600.1396,1200.8725,60,31.3488,37.9426,33.7426,25.491,62.1706,46526,37.9694,0.6985,51.0881,38.9694,2.332,340.0633,13.95,20.9266,57.7422,0.5781,1475.5714,214.1525,7,39.1056,0.488,42.6523,0.3786,45,0.5384,15.0564,4,52.9869,3,284.1274,0.4094,6425,19.3711,0.4026,High
URC_12087,13.0823,80.2825,23.0538,958.4112,1081.2479,50,32.4042,16.7282,57.5353,21.6368,44.8345,72132,38.0917,0.8173,52.0573,7.2127,1.9982,500.0,28.7346,33.8745,18.781,0.8445,1570.9338,137.8177,6,7.456,0.8457,25.7999,0.1068,22,0.1911,14.4895,2,68.3405,3,361.8117,0.2002,17868,0.0,0.3954,Moderate
URC_12088,13.0548,80.087,26.8063,1908.6569,248.6926,36,47.3873,28.8447,49.8732,22.3456,46.91,17629,14.9971,0.2934,73.1706,56.5392,2.1102,224.1719,4.701,30.6214,81.016,0.5601,1457.6373,162.5452,8,8.9648,0.2984,39.287,0.6602,28,0.3842,10.4589,9,66.6408,4,225.0443,0.3693,16095,17.4107,0.4977,Critical
URC_12089,13.0755,80.1273,31.8374,683.0855,1463.7765,23,16.3912,7.2657,81.1274,12.7567,24.5663,25876,5.3173,0.1967,70.8407,15.6238,1.8213,500.0,17.4907,35.6197,30.3516,0.7401,1486.9052,168.2468,5,28.7687,0.392,44.0698,0.2887,80,0.8137,33.2746,7,23.6923,4,502.7963,0.1195,7152,14.5298,0.3385,Low
URC_12090,13.0472,80.3332,26.8493,598.5776,1440.0264,51,38.9043,35.4145,48.7461,24.4915,68.9502,53742,20.3707,0.5533,64.1857,47.3261,1.325,378.5441,11.6737,44.2948,57.4909,0.8444,1539.476,223.7253,6,6.5466,0.5807,29.0292,0.2917,31,0.3197,10.0967,3,64.2952,3,271.6968,0.1862,10360,11.7291,0.3671,High
URC_12091,12.9229,80.2972,31.5781,379.1639,881.258,23,26.0103,4.1341,78.7153,12.0358,22.6612,85181,30.7729,0.8481,27.7025,56.8558,1.8402,184.1747,10.7877,37.5462,110.6449,0.7905,1744.9094,219.4952,7,22.7637,0.6537,34.5545,0.5397,8,0.3165,6.988,6,81.3088,3,76.7388,0.6862,19703,22.3617,0.6089,Critical
URC_12092,12.91,80.2845,25.7827,814.3394,1033.2872,46,58.6282,23.0446,51.1618,36.9493,62.4314,95319,3.2812,0.5971,39.9999,33.3881,2.1917,363.7022,23.8937,27.1269,47.0616,0.682,1588.1627,160.8935,6,2.128,0.6865,28.9086,0.4565,13,0.1954,18.3854,6,96.651,3,38.1543,0.6666,11138,5.2971,0.4522,Moderate
URC_12093,12.8617,80.3094,16.8938,404.9802,1853.5986,36,23.6418,20.1594,65.9757,20.3317,46.568,21701,0.9611,0.1437,69.3088,19.2948,1.201,409.5325,22.0054,50.3434,22.9022,0.8801,523.1748,53.7715,5,35.9155,0.4638,33.3736,0.4322,74,0.9388,0.0876,5,22.9322,7,87.9849,0.7545,9758,19.4014,0.5609,High
URC_12094,13.1821,80.2749,11.6088,318.6502,1435.3855,60,23.6557,39.0779,48.9188,30.4879,71.2005,4684,13.5066,0.1297,95.3483,25.7827,1.2049,378.9907,16.9072,42.7363,56.574,0.6863,1326.2352,117.9641,4,5.9965,0.733,19.4766,0.3578,44,0.5163,4.7619,4,37.9786,2,957.2866,0.9146,14736,14.3396,0.5339,High
URC_12095,13.0774,80.0862,21.844,1721.8493,927.9228,49,39.7483,31.3789,41.3991,24.7675,53.1765,58997,4.5787,0.3771,54.886,19.0016,2.0394,465.2328,14.7907,27.8537,11.6899,0.6372,1408.9677,134.5279,9,18.3458,0.2493,45.254,0.6464,70,0.8832,60.3962,9,39.4384,5,129.2508,0.21,746,18.9083,0.3337,Critical
URC_12096,12.8839,80.205,15.8047,152.6455,2555.8384,4,20.6048,16.0433,91.0122,0.121,10.5932,75795,2.4885,0.3961,48.1218,7.6138,1.3235,449.0523,26.0655,37.2556,18.6285,0.7805,1227.2556,200.6203,2,8.6065,0.8454,8.8055,0.5827,0,0.2164,34.9247,6,79.3388,2,96.9327,0.2449,15516,9.5968,0.4146,Low
URC_12097,12.8797,80.1833,23.5634,1436.109,758.0367,42,44.9609,21.9483,61.9367,19.7003,39.9003,50387,4.6756,0.3667,52.1522,20.0272,2.0067,454.7109,21.1653,29.43,24.8261,0.6839,2443.871,206.0143,10,2.1219,0.4619,36.6869,0.472,29,0.4611,6.4904,7,73.6451,2,79.8343,0.6166,9269,8.1661,0.4213,High
URC_12098,13.1929,80.1433,19.0975,445.0133,1582.9252,44,29.1115,38.5786,48.1887,24.2397,49.9248,79457,8.3873,0.5372,33.6776,15.1504,2.0061,468.1335,18.7639,23.8113,23.9899,0.3547,1059.3484,118.1058,7,29.135,0.4763,34.0443,0.5974,48,0.596,5.5358,8,55.7944,1,361.5154,0.7047,14093,12.0743,0.4818,Moderate
URC_12099,13.1342,80.3002,30.029,72.8443,1937.5839,58,24.8049,40.2244,26.3816,33.2169,52.4975,79401,18.7519,0.6212,63.6253,48.3145,1.1208,280.5232,2.7051,48.0725,65.5352,0.9267,2028.9133,182.2989,9,36.1725,0.6664,44.6301,0.5918,68,0.8926,8.4726,9,24.1885,6,129.6271,0.5516,3768,25.9775,0.473,Critical
URC_12100,13.0967,80.1892,25.5875,1600.5327,1220.2914,34,52.5005,34.6061,45.0556,21.326,55.685,12471,38.2448,0.5025,62.1521,18.1467,1.3211,385.4253,17.1147,45.6883,13.3287,1.0096,1662.3743,225.1782,7,36.3099,0.5532,31.3767,0.4679,33,0.5473,8.2215,6,52.4009,5,40.5708,0.3582,13726,16.7776,0.4873,High
URC_12101,12.9831,80.0681,30.3699,1419.4568,1314.0138,46,42.1101,31.5607,54.9828,28.5917,53.9196,63232,6.5526,0.445,42.7622,48.256,2.2269,380.5437,12.1769,31.4647,55.2549,0.7138,1709.239,129.8628,6,28.6525,0.6856,21.6935,0.3511,39,0.4331,40.379,10,52.55,4,329.8193,0.1908,14529,20.5438,0.4557,Critical
URC_12102,12.9179,80.1325,30.3086,701.8829,972.4784,7,36.7817,2.6306,100.0,6.7922,14.8317,26990,12.8473,0.28,68.8988,28.0921,1.8021,412.4122,17.2806,37.2669,42.1784,0.6174,1405.8091,120.8067,7,3.5475,0.6904,28.2687,0.5382,27,0.4772,3.488,3,76.7769,1,36.9263,0.5213,11048,3.3015,0.3893,Low
URC_12103,13.2408,80.1186,22.8439,204.6984,341.5551,37,29.5492,11.4172,72.0089,3.9355,15.762,59809,18.2628,0.5834,57.7172,34.6849,1.7457,319.8025,13.7376,34.5286,41.7135,0.5957,1332.2894,144.7053,8,15.6075,0.4009,40.196,0.2814,6,0.3345,1.8512,8,83.2916,1,276.0458,0.4296,8473,11.6414,0.3714,Moderate
URC_12104,13.1588,80.3162,23.58,753.3095,1653.64,20,40.6594,4.3079,70.1771,3.1507,4.7274,32782,18.8664,0.355,65.1936,25.0747,2.1454,451.3778,17.6488,30.1999,39.1728,0.6815,2081.3958,194.1468,10,5.1309,0.5502,41.0193,0.7951,50,0.7044,58.3977,10,44.8912,4,120.202,0.4302,19365,14.7997,0.5353,Low
URC_12105,12.9358,80.2442,31.0193,403.5888,680.4735,35,17.8205,13.4353,59.3147,12.869,28.5203,39237,13.8638,0.5079,56.8645,57.3188,1.1761,158.292,4.4533,39.4377,100.1425,0.8507,832.6906,122.7957,2,35.1043,0.9152,0.9718,0.4459,66,0.8359,7.4948,7,42.5674,7,52.8743,0.4881,14027,27.5008,0.5838,Critical
